nta_code,nta_name,hour_of_day,pickups,dropoffs
BK33,Carroll Gardens-Columbia Street-Red Hook,5,5391,4164
BK33,Carroll Gardens-Columbia Street-Red Hook,4,3827,9879
BK33,Carroll Gardens-Columbia Street-Red Hook,3,4993,14362
BK33,Carroll Gardens-Columbia Street-Red Hook,2,8669,22077
BK33,Carroll Gardens-Columbia Street-Red Hook,1,14409,33371
BK33,Carroll Gardens-Columbia Street-Red Hook,0,21540,45467
MN03,Central Harlem North-Polo Grounds,23,8492,44404
MN03,Central Harlem North-Polo Grounds,22,7574,42271
MN03,Central Harlem North-Polo Grounds,21,7027,38372
MN03,Central Harlem North-Polo Grounds,20,6569,33171
MN03,Central Harlem North-Polo Grounds,19,6945,29597
MN03,Central Harlem North-Polo Grounds,18,8810,26560
MN03,Central Harlem North-Polo Grounds,17,9284,19936
MN03,Central Harlem North-Polo Grounds,16,4767,17028
MN03,Central Harlem North-Polo Grounds,15,4505,17073
MN03,Central Harlem North-Polo Grounds,14,4860,15553
MN03,Central Harlem North-Polo Grounds,13,5276,14798
MN03,Central Harlem North-Polo Grounds,12,5265,14174
MN03,Central Harlem North-Polo Grounds,11,5405,13613
MN03,Central Harlem North-Polo Grounds,10,5513,14092
MN03,Central Harlem North-Polo Grounds,9,6973,12458
MN03,Central Harlem North-Polo Grounds,8,11410,13260
MN03,Central Harlem North-Polo Grounds,7,13497,12030
MN03,Central Harlem North-Polo Grounds,6,8340,8060
MN03,Central Harlem North-Polo Grounds,5,3943,10418
MN03,Central Harlem North-Polo Grounds,4,4088,21818
MN03,Central Harlem North-Polo Grounds,3,3881,24464
MN03,Central Harlem North-Polo Grounds,2,4919,29925
MN03,Central Harlem North-Polo Grounds,1,6669,37410
MN03,Central Harlem North-Polo Grounds,0,8009,43239
MN11,Central Harlem South,23,27781,59946
MN11,Central Harlem South,22,28332,60823
MN11,Central Harlem South,21,26773,59724
MN11,Central Harlem South,20,25594,57967
MN11,Central Harlem South,19,26919,56026
MN11,Central Harlem South,18,29846,51208
MN11,Central Harlem South,17,27258,40778
MN11,Central Harlem South,16,16641,32549
MN11,Central Harlem South,15,18572,32006
MN11,Central Harlem South,14,20991,29712
MN11,Central Harlem South,13,21557,29158
MN11,Central Harlem South,12,21575,28629
MN11,Central Harlem South,11,21097,26813
MN11,Central Harlem South,10,21961,24913
MN11,Central Harlem South,9,24830,20263
MN11,Central Harlem South,8,33647,21226
MN11,Central Harlem South,7,31645,20378
MN11,Central Harlem South,6,18035,11785
MN11,Central Harlem South,5,8787,9503
MN11,Central Harlem South,4,7296,19620
MN11,Central Harlem South,3,8125,24454
MN11,Central Harlem South,2,11594,31194
MN11,Central Harlem South,1,17392,41573
MN11,Central Harlem South,0,23374,52814
SI11,Charleston-Richmond Valley-Tottenville,23,1,75
SI11,Charleston-Richmond Valley-Tottenville,22,3,49
SI11,Charleston-Richmond Valley-Tottenville,20,1,38
SI11,Charleston-Richmond Valley-Tottenville,19,2,24
SI11,Charleston-Richmond Valley-Tottenville,18,2,19
SI11,Charleston-Richmond Valley-Tottenville,17,2,13
SI11,Charleston-Richmond Valley-Tottenville,16,1,7
SI11,Charleston-Richmond Valley-Tottenville,14,1,10
SI11,Charleston-Richmond Valley-Tottenville,13,4,16
SI11,Charleston-Richmond Valley-Tottenville,12,1,9
SI11,Charleston-Richmond Valley-Tottenville,11,2,17
SI11,Charleston-Richmond Valley-Tottenville,10,4,20
SI11,Charleston-Richmond Valley-Tottenville,9,4,18
SI11,Charleston-Richmond Valley-Tottenville,4,1,14
SI11,Charleston-Richmond Valley-Tottenville,3,1,36
SI11,Charleston-Richmond Valley-Tottenville,2,3,46
SI11,Charleston-Richmond Valley-Tottenville,1,3,85
SI11,Charleston-Richmond Valley-Tottenville,0,3,89
MN27,Chinatown,23,268728,217921
MN27,Chinatown,22,231305,202361
MN27,Chinatown,21,194091,209016
MN27,Chinatown,20,161240,214650
MN27,Chinatown,19,136030,191229
MN27,Chinatown,18,111966,135902
MN27,Chinatown,17,91623,82083
MN27,Chinatown,16,72329,65903
MN27,Chinatown,15,79265,75740
MN27,Chinatown,14,83541,86751
MN27,Chinatown,13,81717,92497
MN27,Chinatown,12,78015,92666
MN27,Chinatown,11,71028,79782
MN27,Chinatown,10,69371,65600
MN27,Chinatown,9,67769,57871
MN27,Chinatown,8,56009,38238
MN27,Chinatown,7,48782,26890
MN27,Chinatown,6,40150,15698
MN27,Chinatown,5,42746,17141
MN27,Chinatown,4,118695,40139
MN27,Chinatown,3,204524,63399
MN27,Chinatown,2,245577,99983
MN27,Chinatown,1,276306,154968
MN27,Chinatown,0,284789,206406
BX01,Claremont-Bathgate,23,49,721
BX01,Claremont-Bathgate,22,62,613
BX01,Claremont-Bathgate,21,54,554
BX01,Claremont-Bathgate,20,51,496
BX01,Claremont-Bathgate,19,40,452
BX01,Claremont-Bathgate,18,35,375
BX01,Claremont-Bathgate,17,44,259
BX01,Claremont-Bathgate,16,44,264
BX01,Claremont-Bathgate,15,38,301
BX01,Claremont-Bathgate,14,36,326
BX01,Claremont-Bathgate,13,41,335
BX01,Claremont-Bathgate,12,37,336
BX01,Claremont-Bathgate,11,53,285
BX01,Claremont-Bathgate,10,44,324
BX01,Claremont-Bathgate,9,65,379
BX01,Claremont-Bathgate,8,71,571
BX01,Claremont-Bathgate,7,93,557
BX01,Claremont-Bathgate,6,70,647
BX01,Claremont-Bathgate,5,58,368
BX01,Claremont-Bathgate,4,53,548
BX01,Claremont-Bathgate,3,56,512
BX01,Claremont-Bathgate,2,52,563
BX01,Claremont-Bathgate,1,49,656
BX01,Claremont-Bathgate,0,48,776
MN15,Clinton,23,415883,393134
MN15,Clinton,22,456163,415597
MN15,Clinton,21,428360,416608
MN15,Clinton,20,406554,440553
MN15,Clinton,19,427239,466332
MN15,Clinton,18,388762,409403
MN15,Clinton,17,290308,295270
MN15,Clinton,16,242127,255952
MN15,Clinton,15,274208,293033
MN15,Clinton,14,292808,305965
MN15,Clinton,13,295974,307390
MN15,Clinton,12,308722,302279
MN15,Clinton,11,311332,279890
MN15,Clinton,10,331410,265078
MN15,Clinton,9,376150,266051
MN15,Clinton,8,358133,204857
MN15,Clinton,7,306048,138778
MN15,Clinton,6,211879,93960
MN15,Clinton,5,109201,50673
MN15,Clinton,4,130723,89208
MN15,Clinton,3,156976,125722
MN15,Clinton,2,198721,166237
MN15,Clinton,1,258274,224599
MN15,Clinton,0,340158,311582
BK69,Clinton Hill,23,12940,47043
BK69,Clinton Hill,22,10162,41075
BK69,Clinton Hill,21,7551,33842
BK69,Clinton Hill,20,5799,25984
BK69,Clinton Hill,19,4850,20087
BK69,Clinton Hill,18,3511,14996
BK69,Clinton Hill,17,2299,9520
BK69,Clinton Hill,16,1436,7546
BK69,Clinton Hill,15,1716,7695
BK69,Clinton Hill,14,1661,7114
BK69,Clinton Hill,13,1735,6596
BK69,Clinton Hill,12,1556,5873
BK69,Clinton Hill,11,1494,5365
BK69,Clinton Hill,10,1444,4325
BK69,Clinton Hill,9,1734,4096
BK69,Clinton Hill,8,1671,3461
BK69,Clinton Hill,7,1516,2792
BK69,Clinton Hill,6,1344,3853
BK69,Clinton Hill,5,1266,6409
BK69,Clinton Hill,4,2829,15567
BK69,Clinton Hill,3,4524,21736
BK69,Clinton Hill,2,7453,29818
BK69,Clinton Hill,1,10763,39333
BK69,Clinton Hill,0,13323,46653
QN23,College Point,23,59,968
QN23,College Point,22,65,1025
QN23,College Point,21,62,927
QN23,College Point,20,62,731
QN23,College Point,19,62,709
QN23,College Point,18,76,650
QN23,College Point,17,72,515
QN23,College Point,16,77,472
QN23,College Point,15,57,541
QN23,College Point,14,75,485
QN23,College Point,13,63,485
QN23,College Point,12,58,374
QN23,College Point,11,80,422
QN23,College Point,10,81,531
QN23,College Point,9,64,546
QN23,College Point,8,45,498
QN23,College Point,7,27,372
QN23,College Point,6,33,460
QN23,College Point,5,35,378
QN23,College Point,4,47,529
QN23,College Point,3,26,489
QN23,College Point,2,34,599
QN23,College Point,1,36,760
QN23,College Point,0,64,975
BX13,Co-op City,23,21,833
BX13,Co-op City,22,25,772
BX13,Co-op City,21,16,660
BX13,Co-op City,20,18,578
BX13,Co-op City,19,22,536
BX13,Co-op City,18,22,415
BX13,Co-op City,17,17,357
BX13,Co-op City,16,11,377
BX13,Co-op City,15,12,379
BX13,Co-op City,14,12,363
BX13,Co-op City,13,15,349
BX13,Co-op City,12,23,298
BX13,Co-op City,11,14,274
BX13,Co-op City,10,17,220
BX13,Co-op City,9,14,245
BX13,Co-op City,8,10,266
BX13,Co-op City,7,7,249
BX13,Co-op City,6,28,177
BX13,Co-op City,5,20,275
BX13,Co-op City,4,28,526
BX13,Co-op City,3,22,458
BX13,Co-op City,2,40,602
BX13,Co-op City,1,36,633
BX13,Co-op City,0,31,848
QN25,Corona,23,302,3228
QN25,Corona,22,277,2902
QN25,Corona,21,283,2518
QN25,Corona,20,256,2036
QN25,Corona,19,244,1833
QN25,Corona,18,226,1437
QN25,Corona,17,243,1236
QN25,Corona,16,267,1145
QN25,Corona,15,219,1218
QN25,Corona,14,243,1138
QN25,Corona,13,212,977
QN25,Corona,12,188,959
QN25,Corona,11,173,890
QN25,Corona,10,156,898
QN25,Corona,9,215,882
QN25,Corona,8,202,891
QN25,Corona,7,217,964
QN25,Corona,6,223,1327
QN25,Corona,5,167,1683
QN25,Corona,4,205,2857
QN25,Corona,3,181,2857
QN25,Corona,2,211,3464
QN25,Corona,1,281,3995
QN25,Corona,0,305,3784
BX75,Crotona Park East,23,63,589
BX75,Crotona Park East,22,59,527
BX75,Crotona Park East,21,59,462
BX75,Crotona Park East,20,48,334
BX75,Crotona Park East,19,40,317
BX75,Crotona Park East,18,46,256
BX75,Crotona Park East,17,76,200
BX75,Crotona Park East,16,28,217
BX75,Crotona Park East,15,25,183
BX75,Crotona Park East,14,39,201
BX75,Crotona Park East,13,37,180
BX75,Crotona Park East,12,37,238
BX75,Crotona Park East,11,35,192
BX75,Crotona Park East,10,26,248
BX75,Crotona Park East,9,44,238
BX75,Crotona Park East,8,59,212
BX75,Crotona Park East,7,42,216
BX75,Crotona Park East,6,36,205
BX75,Crotona Park East,5,29,321
BX75,Crotona Park East,4,79,552
BX75,Crotona Park East,3,66,516
BX75,Crotona Park East,2,48,563
BX75,Crotona Park East,1,48,645
BX75,Crotona Park East,0,46,661
BK61,Crown Heights North,23,5285,35277
BK61,Crown Heights North,22,3627,27582
BK61,Crown Heights North,21,2520,20512
BK61,Crown Heights North,20,1834,14439
BK61,Crown Heights North,19,1426,10737
BK61,Crown Heights North,18,1147,8086
BK61,Crown Heights North,17,1039,5506
BK61,Crown Heights North,16,713,4884
BK61,Crown Heights North,15,728,4889
BK61,Crown Heights North,14,687,4399
BK61,Crown Heights North,13,617,3874
BK61,Crown Heights North,12,663,3595
BK61,Crown Heights North,11,680,3292
BK61,Crown Heights North,10,671,2896
BK61,Crown Heights North,9,669,2618
BK61,Crown Heights North,8,752,2656
BK61,Crown Heights North,7,863,3023
BK61,Crown Heights North,6,894,4333
BK61,Crown Heights North,5,1052,7979
BK61,Crown Heights North,4,2192,18205
BK61,Crown Heights North,3,3079,23554
BK61,Crown Heights North,2,4384,30251
BK61,Crown Heights North,1,5792,37439
BK61,Crown Heights North,0,6062,40345
BK63,Crown Heights South,23,749,8154
BK63,Crown Heights South,22,585,6608
BK63,Crown Heights South,21,430,4837
BK63,Crown Heights South,20,323,3450
BK63,Crown Heights South,19,238,2593
BK63,Crown Heights South,18,258,2091
BK63,Crown Heights South,17,227,1569
BK63,Crown Heights South,16,215,1478
BK63,Crown Heights South,15,194,1439
BK63,Crown Heights South,14,176,1356
BK63,Crown Heights South,13,177,1213
BK63,Crown Heights South,12,155,1086
BK63,Crown Heights South,11,153,1038
BK63,Crown Heights South,10,142,945
BK63,Crown Heights South,9,174,1016
BK63,Crown Heights South,8,186,1037
BK63,Crown Heights South,7,220,962
BK63,Crown Heights South,6,212,1248
BK63,Crown Heights South,5,183,1918
BK63,Crown Heights South,4,356,4126
BK63,Crown Heights South,3,460,5253
BK63,Crown Heights South,2,681,7119
BK63,Crown Heights South,1,850,8868
BK63,Crown Heights South,0,922,9690
BK83,Cypress Hills-City Line,23,61,1055
BK83,Cypress Hills-City Line,22,57,875
BK83,Cypress Hills-City Line,21,40,632
BK83,Cypress Hills-City Line,20,58,543
BK83,Cypress Hills-City Line,19,56,614
BK83,Cypress Hills-City Line,18,55,539
BK83,Cypress Hills-City Line,17,80,398
BK83,Cypress Hills-City Line,16,66,367
BK83,Cypress Hills-City Line,15,66,434
BK83,Cypress Hills-City Line,14,49,391
BK83,Cypress Hills-City Line,13,53,278
BK83,Cypress Hills-City Line,12,52,271
BK83,Cypress Hills-City Line,11,28,300
BK83,Cypress Hills-City Line,10,56,393
BK83,Cypress Hills-City Line,9,48,358
BK83,Cypress Hills-City Line,8,61,308
BK83,Cypress Hills-City Line,7,53,366
BK83,Cypress Hills-City Line,6,44,376
BK83,Cypress Hills-City Line,5,40,483
BK83,Cypress Hills-City Line,4,52,714
BK83,Cypress Hills-City Line,3,35,733
BK83,Cypress Hills-City Line,2,62,832
BK83,Cypress Hills-City Line,1,57,992
BK83,Cypress Hills-City Line,0,67,1120
QN45,Douglas Manor-Douglaston-Little Neck,23,16,884
QN45,Douglas Manor-Douglaston-Little Neck,22,12,911
QN45,Douglas Manor-Douglaston-Little Neck,21,13,847
QN45,Douglas Manor-Douglaston-Little Neck,20,11,628
QN45,Douglas Manor-Douglaston-Little Neck,19,14,576
QN45,Douglas Manor-Douglaston-Little Neck,18,7,526
QN45,Douglas Manor-Douglaston-Little Neck,17,13,437
QN45,Douglas Manor-Douglaston-Little Neck,16,7,407
QN45,Douglas Manor-Douglaston-Little Neck,15,16,425
QN45,Douglas Manor-Douglaston-Little Neck,14,7,390
QN45,Douglas Manor-Douglaston-Little Neck,13,11,328
QN45,Douglas Manor-Douglaston-Little Neck,12,9,262
QN45,Douglas Manor-Douglaston-Little Neck,11,10,205
QN45,Douglas Manor-Douglaston-Little Neck,10,4,181
QN45,Douglas Manor-Douglaston-Little Neck,9,6,211
QN45,Douglas Manor-Douglaston-Little Neck,8,18,183
QN45,Douglas Manor-Douglaston-Little Neck,7,15,184
QN45,Douglas Manor-Douglaston-Little Neck,6,6,175
QN45,Douglas Manor-Douglaston-Little Neck,5,8,167
QN45,Douglas Manor-Douglaston-Little Neck,4,7,316
QN45,Douglas Manor-Douglaston-Little Neck,3,10,342
QN45,Douglas Manor-Douglaston-Little Neck,2,21,446
QN45,Douglas Manor-Douglaston-Little Neck,1,11,583
QN45,Douglas Manor-Douglaston-Little Neck,0,18,696
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,23,53538,80514
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,22,52452,80554
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,21,48379,72572
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,20,47293,62204
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,19,47723,54914
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,18,42632,43152
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,17,33940,30765
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,16,23992,26509
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15,24753,29767
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,14,25098,29658
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,24816,28073
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,12,25024,27802
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11,23835,26738
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,10,23463,27708
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,9,26887,29386
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,8,30605,24530
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,7,29177,15539
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,6,18794,9832
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5,9263,8555
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4,9859,18296
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,13701,26358
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2,21810,36846
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1,34567,52847
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0,48169,70455
BK30,Dyker Heights,23,81,2600
BK30,Dyker Heights,22,74,2530
BK30,Dyker Heights,21,46,1971
BK30,Dyker Heights,20,50,1597
BK30,Dyker Heights,19,46,1087
BK30,Dyker Heights,18,56,811
BK30,Dyker Heights,17,70,555
BK30,Dyker Heights,16,57,558
BK30,Dyker Heights,15,44,534
BK30,Dyker Heights,14,50,556
BK30,Dyker Heights,13,37,462
BK30,Dyker Heights,12,28,443
BK30,Dyker Heights,11,34,460
BK30,Dyker Heights,10,28,378
BK30,Dyker Heights,9,34,429
BK30,Dyker Heights,8,32,524
BK30,Dyker Heights,7,45,425
BK30,Dyker Heights,6,49,493
BK30,Dyker Heights,5,31,724
BK30,Dyker Heights,4,89,1592
BK30,Dyker Heights,3,57,1721
BK30,Dyker Heights,2,80,2078
BK30,Dyker Heights,1,65,2209
BK30,Dyker Heights,0,88,2409
BX14,East Concourse-Concourse Village,23,212,3700
BX14,East Concourse-Concourse Village,22,159,3172
BX14,East Concourse-Concourse Village,21,138,2687
BX14,East Concourse-Concourse Village,20,112,2266
BX14,East Concourse-Concourse Village,19,152,1879
BX14,East Concourse-Concourse Village,18,206,1657
BX14,East Concourse-Concourse Village,17,182,1222
BX14,East Concourse-Concourse Village,16,124,1136
BX14,East Concourse-Concourse Village,15,115,1116
BX14,East Concourse-Concourse Village,14,100,1233
BX14,East Concourse-Concourse Village,13,101,1240
BX14,East Concourse-Concourse Village,12,119,1203
BX14,East Concourse-Concourse Village,11,95,1197
BX14,East Concourse-Concourse Village,10,122,1439
BX14,East Concourse-Concourse Village,9,172,1823
BX14,East Concourse-Concourse Village,8,225,2031
BX14,East Concourse-Concourse Village,7,261,1892
BX14,East Concourse-Concourse Village,6,181,1351
BX14,East Concourse-Concourse Village,5,145,1370
BX14,East Concourse-Concourse Village,4,180,2305
BX14,East Concourse-Concourse Village,3,168,2256
BX14,East Concourse-Concourse Village,2,177,2785
BX14,East Concourse-Concourse Village,1,209,3239
BX14,East Concourse-Concourse Village,0,212,3797
QN27,East Elmhurst,23,1586,4514
QN27,East Elmhurst,22,1684,4717
QN27,East Elmhurst,21,1702,4516
QN27,East Elmhurst,20,1653,4366
QN27,East Elmhurst,19,1599,4313
QN27,East Elmhurst,18,1703,4336
QN27,East Elmhurst,17,1884,4339
QN27,East Elmhurst,16,1671,4964
QN27,East Elmhurst,15,1789,5109
QN27,East Elmhurst,14,1779,4666
QN27,East Elmhurst,13,1685,4282
QN27,East Elmhurst,12,1843,4075
QN27,East Elmhurst,11,1969,3747
QN27,East Elmhurst,10,1836,3453
QN27,East Elmhurst,9,1798,3428
QN27,East Elmhurst,8,1966,3359
QN27,East Elmhurst,7,1864,3253
QN27,East Elmhurst,6,1705,2845
QN27,East Elmhurst,5,1288,2589
QN27,East Elmhurst,4,521,2464
QN27,East Elmhurst,3,250,1573
QN27,East Elmhurst,2,328,2060
QN27,East Elmhurst,1,483,2989
QN27,East Elmhurst,0,1013,4153
BK91,East Flatbush-Farragut,23,69,1672
BK91,East Flatbush-Farragut,22,56,1503
BK91,East Flatbush-Farragut,21,64,1205
BK91,East Flatbush-Farragut,20,59,1005
BK91,East Flatbush-Farragut,19,60,777
BK91,East Flatbush-Farragut,18,47,577
BK91,East Flatbush-Farragut,17,45,517
BK91,East Flatbush-Farragut,16,43,579
BK91,East Flatbush-Farragut,15,50,595
BK91,East Flatbush-Farragut,14,46,516
BK91,East Flatbush-Farragut,13,29,486
BK91,East Flatbush-Farragut,12,44,470
BK91,East Flatbush-Farragut,11,45,478
BK91,East Flatbush-Farragut,10,49,473
BK91,East Flatbush-Farragut,9,50,534
BK91,East Flatbush-Farragut,8,45,499
BK91,East Flatbush-Farragut,7,37,651
BK91,East Flatbush-Farragut,6,40,539
BK91,East Flatbush-Farragut,5,36,672
BK91,East Flatbush-Farragut,4,85,1066
BK91,East Flatbush-Farragut,3,96,1177
BK91,East Flatbush-Farragut,2,81,1454
BK91,East Flatbush-Farragut,1,96,1835
BK91,East Flatbush-Farragut,0,86,1770
QN52,East Flushing,23,30,811
QN52,East Flushing,22,28,794
QN52,East Flushing,21,25,685
QN52,East Flushing,20,21,532
QN52,East Flushing,19,25,531
QN52,East Flushing,18,21,368
QN52,East Flushing,17,23,326
QN52,East Flushing,16,33,369
QN52,East Flushing,15,28,360
QN52,East Flushing,14,22,333
QN52,East Flushing,13,17,297
QN52,East Flushing,12,18,281
QN52,East Flushing,11,21,256
QN52,East Flushing,10,14,288
QN52,East Flushing,9,20,275
QN52,East Flushing,8,26,266
QN52,East Flushing,7,12,229
QN52,East Flushing,6,12,251
QN52,East Flushing,5,9,246
QN52,East Flushing,4,17,417
QN52,East Flushing,3,21,429
QN52,East Flushing,2,21,489
QN52,East Flushing,1,16,572
QN52,East Flushing,0,20,928
MN34,East Harlem North,23,23607,58052
MN34,East Harlem North,22,24778,57071
MN34,East Harlem North,21,25519,57641
MN34,East Harlem North,20,26885,56119
MN34,East Harlem North,19,31043,56477
MN34,East Harlem North,18,35474,56960
MN34,East Harlem North,17,33299,50668
MN34,East Harlem North,16,22430,44564
MN34,East Harlem North,15,23957,45769
MN34,East Harlem North,14,24596,43516
MN34,East Harlem North,13,23731,41751
MN34,East Harlem North,12,23551,39332
MN34,East Harlem North,11,23756,40518
MN34,East Harlem North,10,23850,38337
MN34,East Harlem North,9,26555,37343
MN34,East Harlem North,8,34986,46583
MN34,East Harlem North,7,38007,53827
MN34,East Harlem North,6,23637,30401
MN34,East Harlem North,5,11185,15993
MN34,East Harlem North,4,9239,24486
MN34,East Harlem North,3,7861,27248
MN34,East Harlem North,2,9989,33162
MN34,East Harlem North,1,14717,43171
MN34,East Harlem North,0,19988,52927
MN33,East Harlem South,23,40055,84604
MN33,East Harlem South,22,44020,87373
MN33,East Harlem South,21,49775,82792
MN33,East Harlem South,20,57208,80754
MN33,East Harlem South,19,69437,81930
MN33,East Harlem South,18,74114,83501
MN33,East Harlem South,17,71090,70580
MN33,East Harlem South,16,55898,63627
MN33,East Harlem South,15,62844,72204
MN33,East Harlem South,14,62937,71258
MN33,East Harlem South,13,61567,69453
MN33,East Harlem South,12,63295,67463
MN33,East Harlem South,11,63223,63935
MN33,East Harlem South,10,61446,64078
MN33,East Harlem South,9,62309,67600
MN33,East Harlem South,8,72179,81694
MN33,East Harlem South,7,67433,80435
MN33,East Harlem South,6,37933,50453
MN33,East Harlem South,5,18696,22049
MN33,East Harlem South,4,12073,30243
MN33,East Harlem South,3,10488,35715
MN33,East Harlem South,2,13421,44346
MN33,East Harlem South,1,19534,56476
MN33,East Harlem South,0,29493,72570
BK82,East New York,23,143,1690
BK82,East New York,22,164,1568
BK82,East New York,21,154,1366
BK82,East New York,20,163,1347
BK82,East New York,19,176,1181
BK82,East New York,18,158,1018
BK82,East New York,17,146,793
BK82,East New York,16,173,912
BK82,East New York,15,146,987
BK82,East New York,14,129,886
BK82,East New York,13,117,724
BK82,East New York,12,122,710
BK82,East New York,11,129,710
BK82,East New York,10,138,840
BK82,East New York,9,135,758
BK82,East New York,8,155,733
BK82,East New York,7,198,718
BK82,East New York,6,138,676
BK82,East New York,5,101,965
BK82,East New York,4,129,1462
BK82,East New York,3,135,1466
BK82,East New York,2,154,1761
BK82,East New York,1,140,1957
BK82,East New York,0,143,2066
BK85,East New York (Pennsylvania Ave),23,20,494
BK85,East New York (Pennsylvania Ave),22,24,479
BK85,East New York (Pennsylvania Ave),21,26,399
BK85,East New York (Pennsylvania Ave),20,25,340
BK85,East New York (Pennsylvania Ave),19,19,295
BK85,East New York (Pennsylvania Ave),18,15,245
BK85,East New York (Pennsylvania Ave),17,20,194
BK85,East New York (Pennsylvania Ave),16,11,219
BK85,East New York (Pennsylvania Ave),15,20,266
BK85,East New York (Pennsylvania Ave),14,17,202
BK85,East New York (Pennsylvania Ave),13,13,197
BK85,East New York (Pennsylvania Ave),12,16,191
BK85,East New York (Pennsylvania Ave),11,18,192
BK85,East New York (Pennsylvania Ave),10,9,180
BK85,East New York (Pennsylvania Ave),9,14,203
BK85,East New York (Pennsylvania Ave),8,14,162
BK85,East New York (Pennsylvania Ave),7,17,175
BK85,East New York (Pennsylvania Ave),6,19,208
BK85,East New York (Pennsylvania Ave),5,29,339
BK85,East New York (Pennsylvania Ave),4,39,601
BK85,East New York (Pennsylvania Ave),3,61,540
BK85,East New York (Pennsylvania Ave),2,43,558
BK85,East New York (Pennsylvania Ave),1,37,626
BK85,East New York (Pennsylvania Ave),0,36,612
BX17,East Tremont,23,49,753
BX17,East Tremont,22,44,649
BX17,East Tremont,21,41,547
BX17,East Tremont,20,35,499
BX17,East Tremont,19,24,438
BX17,East Tremont,18,21,362
BX17,East Tremont,17,34,252
BX17,East Tremont,16,21,255
BX17,East Tremont,15,25,296
BX17,East Tremont,14,23,309
BX17,East Tremont,13,26,291
BX17,East Tremont,12,35,301
BX17,East Tremont,11,23,267
BX17,East Tremont,10,34,276
BX17,East Tremont,9,33,386
BX17,East Tremont,8,49,396
BX17,East Tremont,7,59,487
BX17,East Tremont,6,51,404
BX17,East Tremont,5,38,392
BX17,East Tremont,4,69,668
BX17,East Tremont,3,59,608
BX17,East Tremont,2,52,736
BX17,East Tremont,1,60,802
BX17,East Tremont,0,50,923
MN22,East Village,23,460746,378210
MN22,East Village,22,448253,391190
MN22,East Village,21,388913,412662
MN22,East Village,20,337022,447011
MN22,East Village,19,304383,415957
MN22,East Village,18,250346,302814
MN22,East Village,17,188523,188093
MN22,East Village,16,147549,142518
MN22,East Village,15,167897,149571
MN22,East Village,14,177846,151008
MN22,East Village,13,175330,150083
MN22,East Village,12,168919,144637
MN22,East Village,11,165831,116056
MN22,East Village,10,180450,90549
MN22,East Village,9,168106,68745
MN22,East Village,8,131228,56669
MN22,East Village,7,140930,41604
MN22,East Village,6,102778,27724
MN22,East Village,5,77792,29340
MN22,East Village,4,159892,69980
MN22,East Village,3,255723,122565
MN22,East Village,2,327707,180161
MN22,East Village,1,370746,246111
MN22,East Village,0,414005,328379
BK90,East Williamsburg,23,27427,55255
BK90,East Williamsburg,22,19164,45376
BK90,East Williamsburg,21,13406,35410
BK90,East Williamsburg,20,10320,27373
BK90,East Williamsburg,19,7626,20592
BK90,East Williamsburg,18,5205,15197
BK90,East Williamsburg,17,2970,9826
BK90,East Williamsburg,16,2135,7784
BK90,East Williamsburg,15,2160,7571
BK90,East Williamsburg,14,2244,7282
BK90,East Williamsburg,13,2135,6479
BK90,East Williamsburg,12,2112,5814
BK90,East Williamsburg,11,1948,5143
BK90,East Williamsburg,10,1605,4256
BK90,East Williamsburg,9,1614,3759
BK90,East Williamsburg,8,1624,3638
BK90,East Williamsburg,7,1536,3705
BK90,East Williamsburg,6,2322,5476
BK90,East Williamsburg,5,5184,10537
BK90,East Williamsburg,4,15222,25532
BK90,East Williamsburg,3,25779,34788
BK90,East Williamsburg,2,32246,46704
